ID,Year_start,Year_finish,Duration,Season,Method,Strata_sampling,Nights,hours_per_night,number_of_mistnets,effort_straube_bianconi,Sampling_habitat,Community,Class,Order,Superfamily,Family,Capture_number,Species,Status
bat1173,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,9720,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Promops.nasutus,LC
bat1173,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,9720,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lonchorhina.aurita,LC
bat1173,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,9720,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,156,Platyrrhinus.lineatus,LC
bat1173,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,9720,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Uroderma.magnirostrum,LC
bat1173,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,9720,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,18,Artibeus.lituratus,LC
bat1173,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,9720,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,1,Eptesicus.brasiliensis,LC
bat1173,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,9720,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Trinycteris.nicefori,LC
bat1173,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,9720,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,25,Trachops.cirrhosus,LC
bat1173,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,9720,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,1,Tonatia.bidens,DD
bat1173,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,9720,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Furipteridae,0,Furipterus.horrens,LC
bat1173,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,9720,Forest trails and surroundings ,all,Mammalia,Chiroptera,Emballonuroidea,Emballonuridae,0,Peropteryx.leucoptera,LC
bat1173,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,9720,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Rhinophylla.pumilio,LC
bat1173,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,9720,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Vampyrodes.caraccioli,LC
bat1173,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,9720,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Phyllostomus.hastatus,LC
bat1173,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,9720,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Tonatia.saurophila,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Molossops.temminckii,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Emballonuroidea,Emballonuridae,0,Peropteryx.cf..kappleri,NA
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Artibeus.sp.,NA
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Natalidae,0,Natalus.macrourus,NT
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Carollia.brevicauda,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lonchophylla.bokermanni,EN
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Macrophyllum.macrophyllum,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Eptesicus.furinalis,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Molossops.neglectus,DD
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Eptesicus.taddeii,NA
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Artibeus.cinereus,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,5,Diphylla.ecaudata,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Emballonuroidea,Emballonuridae,0,Saccopteryx.bilineata,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,13,Lonchophylla.peracchii,NA
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Mimon.crenulatum,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Noctilionidae,241,Noctilio.leporinus,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,353,Carollia.perspicillata,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,15,Artibeus.obscurus,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Nyctinomops.macrotis,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Emballonuroidea,Emballonuridae,0,Saccopteryx.leptura,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Histiotus.velatus,DD
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,14,Myotis.riparius,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Lasiurus.blossevillii,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,5,Anoura.caudifer,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Phyllostomus.elongatus,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lonchophylla.mordax,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,286,Molossus.rufus,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Nyctinomops.laticaudatus,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Eumops.perotis,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,2,Lasiurus.ega,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,24,Artibeus.planirostris,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,15,Platyrrhinus.recifinus,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,2,Micronycteris.minuta,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lampronycteris.brachyotis,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.izecksohni,NA
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Eumops.auripendulus,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,1,Molossus.molossus,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Emballonuroidea,Emballonuridae,1,Peropteryx.macrotis,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Sturnira.tildae,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Micronycteris.megalotis,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Histiotus.montanus,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,128,Desmodus.rotundus,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,46,Myotis.nigricans,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,6,Micronycteris.microtis,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lichonycteris.degener,NA
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Thyropteridae,0,Thyroptera.tricolor,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,26,Tonatia.bidens,DD
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Promops.nasutus,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Artibeus.gnomus,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Pygoderma.bilabiatum,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Cynomops.abrasus,DD
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.levis,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Eptesicus.brasiliensis,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Rhinophylla.pumilio,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Emballonuroidea,Emballonuridae,0,Rhynchonycteris.naso,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Mimon.bennettii,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Emballonuroidea,Emballonuridae,0,Centronycteris.maximiliani,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Chiroderma.doriae,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Eptesicus.diminutus,DD
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,2,Diaemus.youngii,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.dinellii,NA
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lophostoma.silvicolum,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,39,Glossophaga.soricina,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Micronycteris.schmidtorum,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Eumops.glaucinus,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Emballonuroidea,Emballonuridae,0,Peropteryx.leucoptera,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Carollia.sp.,NA
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Molossus.sp.,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lonchorhina.aurita,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,41,Anoura.geoffroyi,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Uroderma.bilobatum,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,2,Phylloderma.stenops,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.albescens,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,29,Artibeus.fimbriatus,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Uroderma.magnirostrum,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.ruber,NT
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Glyphonycteris.sylvestris,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,1,Trachops.cirrhosus,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Platyrrhinus.incarum,NA
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Micronycteris.hirsuta,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Chiroderma.villosum,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,12,Platyrrhinus.lineatus,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Rhogeessa.io,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Cynomops.planirostris,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Lasiurus.cinereus,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Tadarida.brasiliensis,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Phyllostomus.discolor,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Furipteridae,0,Furipterus.horrens,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lonchophylla.sp.,NA
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Vampyrodes.caraccioli,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Glyphonycteris.daviesi,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Micronycteris.sp.,NA
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,106,Phyllostomus.hastatus,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lophostoma.brasiliense,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Noctilionidae,0,Noctilio.albiventris,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Eumops.patagonicus,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Trinycteris.nicefori,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,71,Sturnira.lilium,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Myotis.lavali,NA
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Vampyressa.pusilla,DD
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Chrotopterus.auritus,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Dryadonycteris.capixaba,NA
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,77,Artibeus.lituratus,LC
bat1174,NA,NA,NA,NA,mist nets and active search in roosts,U,NA,NA,NA,54182,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Tonatia.saurophila,LC
bat1175,NA,NA,NA,NA,mist nets,U,NA,NA,NA,5250,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Pygoderma.bilabiatum,LC
bat1175,NA,NA,NA,NA,mist nets,U,NA,NA,NA,5250,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Vespertilionidae,0,Eptesicus.taddeii,NA
bat1175,NA,NA,NA,NA,mist nets,U,NA,NA,NA,5250,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Eumops.auripendulus,LC
bat1175,NA,NA,NA,NA,mist nets,U,NA,NA,NA,5250,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Nyctinomops.macrotis,LC
bat1175,NA,NA,NA,NA,mist nets,U,NA,NA,NA,5250,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Carollia.brevicauda,LC
bat1175,NA,NA,NA,NA,mist nets,U,NA,NA,NA,5250,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Molossops.neglectus,DD
bat1175,NA,NA,NA,NA,mist nets,U,NA,NA,NA,5250,Forest trails and surroundings ,all,Mammalia,Chiroptera,Vespertilionoidea,Molossidae,0,Molossops.temminckii,LC
bat1175,NA,NA,NA,NA,mist nets,U,NA,NA,NA,5250,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Artibeus.sp.,NA
bat1175,NA,NA,NA,NA,mist nets,U,NA,NA,NA,5250,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,15,Artibeus.planirostris,LC
bat1175,NA,NA,NA,NA,mist nets,U,NA,NA,NA,5250,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Lonchophylla.bokermanni,EN
bat1175,NA,NA,NA,NA,mist nets,U,NA,NA,NA,5250,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Micronycteris.microtis,LC
bat1175,NA,NA,NA,NA,mist nets,U,NA,NA,NA,5250,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Carollia.sp.,NA
bat1175,NA,NA,NA,NA,mist nets,U,NA,NA,NA,5250,Forest trails and surroundings ,all,Mammalia,Chiroptera,Noctilionoidea,Phyllostomidae,0,Micronycteris.schmidtorum,LC
bat1175,NA,NA,NA,NA,mist nets,U,NA,NA,NA,5250,Forest trails and surroundings ,all,Mammalia,Chiroptera,Emballonuroidea,Emballonuridae,0,Saccopteryx.bilineata,LC
bat1175,NA,NA,NA,NA,mist nets,U,NA,NA,NA,5250,Forest trails and surroundings ,all,Mammalia,Chiroptera,Emballonuroidea,Emballonuridae,0,Saccopteryx.leptura,LC
